13,285.9612,256.764,245.7567
21,415.742,456.7687,402.0253
7,149.0046,140.2508,134.2435
13,272.0365,265.5826,268.9032
15,281.9914,264.253,309.9969
11,245.4902,225.5702,194.6896
20,446.7289,418.2368,417.0921
6,137.2274,107.9519,126.3724
13,283.4245,269.5634,293.3665
8,155.7848,145.2668,157.4444
6,102.9107,115.2903,88.18009
6,108.1801,115.3083,116.378
14,276.9095,281.1247,301.0301
5,73.36544,78.99538,70.86251
8,158.1488,185.9803,165.8715
8,147.228,174.5729,137.032
5,113.4838,109.0648,89.7346
16,316.803,337.7784,311.8816
19,359.2805,379.8528,340.3969
5,84.46774,95.99988,83.06139
21,393.4433,421.6997,407.9111
13,240.1504,276.3999,259.7659
15,263.1826,326.8417,302.8932
11,200.4036,272.9955,205.3269
7,151.499,148.8235,128.8423
17,347.3686,320.3759,285.0454
13,252.5975,297.8393,256.8247
5,110.1688,107.327,109.4415
11,223.2178,228.9523,209.9146
18,360.7932,331.7951,355.5841
21,430.6042,397.0571,395.6135
13,290.1613,280.5264,288.0858
6,140.8807,129.6437,132.7582
11,255.58,239.9474,234.909
21,435.2667,428.5729,395.32
19,369.607,386.0679,329.1032
19,420.5967,408.5703,348.8656
17,306.9171,361.9294,314.2951
15,263.0552,303.1909,318.9223
8,158.8067,165.6639,165.774
7,147.7675,147.4083,141.9021
19,391.5538,413.8473,363.6096
15,324.5445,329.2274,337.9201
17,316.6754,346.0392,335.5316
5,86.27895,82.35793,85.01837
10,188.8814,214.347,195.0462
6,96.81222,110.3512,130.6708
21,428.7688,389.4558,427.377
21,383.7044,396.0161,392.6918
7,148.6004,169.4115,150.5201
10,206.8836,224.3953,180.4643
9,187.8884,174.5426,191.8869
9,172.4467,152.1697,178.6749
7,125.8122,140.3958,146.6613
7,138.3266,153.4865,138.5686
12,219.1975,274.0324,230.0304
8,175.2149,169.4735,157.0708
12,247.5652,230.3409,238.3052
16,310.6396,301.9049,306.2098
11,236.2801,258.9015,196.7133
13,253.7611,269.2396,240.4585
17,314.3563,324.4019,314.0796
6,125.3037,155.103,114.017
5,90.71481,115.977,89.5853
19,355.7868,397.4903,349.1069
20,437.2514,396.4179,336.994
10,210.06,215.1468,195.5303
21,423.8476,396.1736,378.6277
20,377.749,451.0391,365.5751
10,165.675,209.8012,191.1463
15,268.239,339.7245,275.189
11,213.0943,244.2259,204.3559
12,265.7549,238.0806,229.3005
14,268.5268,273.5797,241.8923
17,352.4803,353.2032,315.6851
19,379.8234,368.4691,376.6656
10,219.8929,259.9457,210.3383
6,133.4663,124.9918,117.9021
13,255.8332,255.2223,231.2832
19,378.6237,348.5958,322.8307
12,213.6281,246.301,224.3277
15,303.0995,298.642,275.8376
16,325.26,387.7017,287.1833
21,402.3407,411.4367,450.1182
7,122.2154,164.4954,150.8296
20,380.0312,417.0369,383.0414
20,381.8942,385.4321,379.2744
20,403.7217,379.3914,372.4749
5,101.9659,119.6699,71.25934
6,90.42852,98.72697,97.48877
15,357.7832,315.3974,322.9326
17,337.5602,393.5415,335.8291
10,178.7104,203.2194,198.2348
18,317.2105,330.7533,304.6812
15,282.2505,283.316,277.2862
10,242.86,241.1517,253.8286
6,145.9489,121.6708,117.0626
17,336.7931,370.214,334.1284
19,406.6996,354.6356,358.6363
12,249.0908,251.7053,233.8971
13,290.6223668942687,290.9108,269.1872
21,423.5106114904478,440.5809,398.7113
7,151.33518344713434,155.1047,133.7176
13,276.69766689426865,269.3991,285.8275
15,287.42942804331346,297.6086,283.7719
11,249.37450574522387,210.0304,212.6914
20,454.1090809159254,391.3733,424.7318
6,139.16955287261192,116.4891,113.8697
13,288.0856668942687,267.7904,250.0101
8,158.5038140216567,163.1038,153.2741
6,104.85285287261196,125.6396,85.27392
6,110.12225287261194,119.2523,106.245
14,281.959097468791,291.128,267.4001
5,74.91916229808956,85.33911,70.15914
8,160.86781402165673,139.078,174.5333
8,149.94701402165674,155.0933,166.7467
5,115.03752229808956,114.6435,104.1772
16,322.62945861783584,294.3352,291.1734
19,366.27225034140304,387.6104,373.95
5,86.02146229808956,77.28675,86.2544
21,401.2119114904478,427.2295,417.9973
13,244.81156689426865,281.1407,261.5688
15,268.62062804331345,301.1837,277.1658
11,204.2879057452239,198.5248,229.3433
7,153.82958344713433,144.8773,141.2047
17,353.58348919235823,320.8209,315.4821
13,257.2586668942687,256.9679,242.3837
5,111.72252229808956,107.3599,93.47971
11,227.1021057452239,225.7303,225.5681
18,367.3965197668806,372.0461,360.5574
21,438.37281149044776,438.435,375.8511
13,294.82246689426864,301.0222,288.3629
6,142.82285287261192,129.9841,109.9954
11,259.4643057452239,241.6068,237.3152
21,443.0353114904478,420.5139,395.8329
19,376.5987503414031,395.8196,335.0408
19,427.588450341403,331.6234,375.6986
17,313.1319891923582,322.9931,297.9177
15,268.4932280433135,343.3286,279.8659
8,161.5257140216567,173.9549,175.4886
7,150.09808344713434,138.3049,125.7943
19,398.545550341403,386.4332,353.1777
15,329.98252804331344,308.0509,319.9189
17,322.89028919235824,334.1321,330.8253
5,87.83267229808955,99.31715,92.09686
10,192.37727517070152,193.5912,193.2029
6,98.75437287261194,133.9325,128.8709
21,436.53741149044777,384.4308,428.6363
21,391.4730114904478,406.0216,442.9706
7,150.93098344713434,149.1073,154.1216
10,210.37947517070148,202.3872,203.9348
9,190.9958445961791,213.2258,185.2035
9,175.5541445961791,167.9739,181.1793
7,128.14278344713432,128.6401,147.5813
7,140.65718344713434,139.8349,128.5865
12,223.47023631974628,237.8309,216.8605
8,177.93391402165673,148.1462,139.7877
12,251.8379363197463,241.6008,220.8057
16,316.4660586178358,318.2319,260.282
11,240.1644057452239,217.6604,251.9719
13,258.42226689426866,257.8694,269.2133
17,320.5711891923582,336.5853,306.2091
6,127.24585287261196,115.0829,144.973
5,92.26853229808955,103.9109,96.67397
19,362.7785503414031,355.3387,330.6133
20,444.6315809159254,394.0961,375.4163
10,213.55587517070148,224.1763,183.7995
21,431.61621149044777,361.1707,401.3868
20,385.1291809159254,340.013,362.5057
10,169.1708751707015,185.6981,179.8191
15,273.6770280433134,302.831,275.1887
11,216.9786057452239,221.7716,211.0121
12,270.0276363197463,216.3144,221.7014
14,273.576397468791,287.1225,266.737
17,358.6951891923582,345.6662,332.2143
19,386.81515034140295,329.2529,353.6446
10,223.38877517070148,227.0048,210.8933
6,135.40845287261192,150.967,134.0076
13,260.49436689426864,290.1267,234.7424
19,385.61545034140295,344.2372,404.704
12,217.90083631974625,240.7933,234.8892
15,308.5375280433134,303.672,301.1323
16,331.08645861783583,382.6216,295.5489
21,410.1093114904478,427.6611,436.4548
7,124.54598344713432,112.036,113.1689
20,387.4113809159254,364.2402,331.4739
20,389.2743809159254,353.0392,403.1536
20,411.1018809159254,369.4294,354.9902
5,103.51962229808956,110.3403,123.8807
6,92.37067287261196,93.02718,100.1278
15,363.22122804331343,339.0368,300.7288
17,343.7750891923582,311.7152,342.8828
10,182.20627517070147,211.241,190.3461
18,323.8138197668806,368.4355,323.3444
15,287.68852804331345,291.9987,329.3705
10,246.3558751707015,213.2095,194.2225
6,147.89105287261197,112.034,118.7264
17,343.0079891923582,365.1139,327.5199
19,413.691350341403,344.6182,353.8614
12,253.3635363197463,248.9605,262.7154
13,290.6223668942687,282.0950435352561,260.75096927450124
21,423.5106114904478,425.88797255876017,384.6509154575021
7,151.33518344713434,150.69682176762805,129.4994846372506
13,276.69766689426865,260.58334353525606,277.3912692745012
15,287.42942804331346,287.3235507911321,273.9296308202514
11,249.37450574522387,202.68393627938008,205.66120772875095
20,454.1090809159254,377.41501893082216,411.3744346846269
6,139.16955287261192,112.81586813969004,110.35460386437548
13,288.0856668942687,258.97464353525606,241.5738692745012
8,158.5038140216567,157.96127539556608,148.3529654101257
6,104.85285287261196,121.96636813969003,81.7588238643755
6,110.12225287261194,115.57906813969004,102.7299038643755
14,281.959097468791,281.5775971631941,258.2608500473763
5,74.91916229808956,82.40052451175204,67.34706309150039
8,160.86781402165673,133.93547539556607,169.6121654101257
8,149.94701402165674,149.95077539556604,161.8255654101257
5,115.03752229808956,111.70491451175204,101.3651230915004
16,322.62945861783584,283.3155044190701,280.6281115931265
19,366.27225034140304,374.3867653028842,361.2956539117518
5,86.02146229808956,74.34816451175203,83.44232309150041
21,401.2119114904478,412.53657255876016,403.936915457502
13,244.81156689426865,272.32494353525607,253.1325692745012
15,268.62062804331345,290.8986507911321,267.3235308202514
11,204.2879057452239,191.1783362793801,222.313107728751
7,153.82958344713433,140.46942176762803,136.9865846372506
17,353.58348919235823,309.06655804700813,304.2337923660016
13,257.2586668942687,248.15214353525607,233.9474692745012
5,111.72252229808956,104.42131451175204,90.6676330915004
11,227.1021057452239,218.3838362793801,218.537907728751
18,367.3965197668806,359.55711167494616,348.6060731388767
21,438.37281149044776,423.7420725587602,361.790715457502
13,294.82246689426864,292.2064435352561,279.92666927450125
6,142.82285287261192,126.31086813969006,106.48030386437551
11,259.4643057452239,234.26033627938008,230.285007728751
21,443.0353114904478,405.82097255876016,381.772515457502
19,376.5987503414031,382.5959653028841,322.3864539117518
19,427.588450341403,318.39976530288413,363.0442539117518
17,313.1319891923582,311.23875804700816,286.6693923660016
15,268.4932280433135,333.04355079113213,270.0236308202514
8,161.5257140216567,168.81237539556605,170.5674654101257
7,150.09808344713434,133.89702176762805,121.5761846372506
19,398.545550341403,373.2095653028841,340.5233539117518
15,329.98252804331344,297.7658507911321,310.0766308202514
17,322.89028919235824,322.3777580470081,319.5769923660016
5,87.83267229808955,96.37856451175205,89.2847830915004
10,192.37727517070152,186.97938265144205,186.8757269558759
6,98.75437287261194,130.25926813969005,125.3558038643755
21,436.53741149044777,369.73787255876016,414.575915457502
21,391.4730114904478,391.32867255876016,428.910215457502
7,150.93098344713434,144.69942176762805,149.9034846372506
10,210.37947517070148,195.7753826514421,197.6076269558759
9,190.9958445961791,207.3486290235041,179.57934618300078
9,175.5541445961791,162.09672902350405,175.55514618300083
7,128.14278344713432,124.23222176762803,143.36318463725058
7,140.65718344713434,135.42702176762805,124.3683846372506
12,223.47023631974628,229.7497899073181,209.1272885016261
