17,385.6192
11,238.835
14,344.4974
19,417.9179
9,220.4253
8,174.8951
12,237.8151
9,166.423
8,150.9182
15,301.0811
8,195.4251
11,226.7695
14,332.2858
6,150.429
11,252.8836
7,162.5818
14,317.6633
13,506.192
9,216.9092
6,133.0743
8,189.5696
5,124.7579
6,92.74454
8,148.2751
15,334.496
11,244.451
15,327.2379
8,173.5828
6,161.8003
11,270.5396
5,89.74551
13,270.0772
13,257.7853
6,100.4195
17,348.7539
8,182.097
16,375.7065
8,166.7141
17,358.5623
10,240.6329
8,182.0949
12,243.9471
19,392.36
9,186.797
8,179.4234
14,332.3671
10,179.6376
6,125.4213
5,132.4193
8,176.5571
18,366.2352
14,503.4777
12,257.8136
19,436.7946
8,151.2718
18,385.7567
16,322.4959
18,668.2545
14,273.6435
13,263.1967
19,401.856
20,471.2077
18,405.8398
14,342.0455
16,374.5286
6,130.7464
5,99.0902
17,359.3319
17,311.8601
7,122.7346
18,479.44
9,185.0848
16,364.8014
13,273.5683
19,448.4059
8,179.0844
19,353.9873
17,351.8057
19,399.6873
11,234.9402
12,303.6555
7,114.0763
12,238.9824
17,354.3577
17,354.238
11,245.1065
14,316.3156
19,383.0887
16,385.5415
11,278.792
9,179.7642
8,191.9079
20,427.5804
20,419.1171
6,336.3245
16,303.6059
8,177.0886
13,536.5176
12,280.6128
15,366.3925
19,377.5866
5,118.4147
19,404.7905
10,166.7688
9,175.4358
17,370.7274
9,173.4232
18,450.742
7,163.4034
9,178.7615
19,385.5888
9,177.4286
18,393.4218
10,218.602
14,323.155
18,418.5971
15,549.7847
17,322.8624
12,275.4534
9,204.0724
11,259.2845
7,154.3377
17,380.2977
14,292.1175
18,435.2619
8,172.4339
11,262.0439
9,200.6001
13,319.2414
5,82.08569
12,261.9002
16,360.2693
18,403.9738
6,115.7519
12,269.5576
6,98.74011
15,359.7718
5,106.7462
14,261.5262
10,228.5921
13,273.6345
7,110.0731
14,325.9195
15,292.923
8,181.9954
17,595.3437
12,257.7627
8,184.089
12,250.8547
19,411.5058
15,323.8465
8,154.3149
15,337.5052
17,361.0463
9,176.6011
13,298.1768
15,285.1138
15,355.5848
20,421.9622
13,265.6718
10,186.8301
8,198.0983
10,257.0354
8,183.4223
7,165.0949
16,336.7363
12,244.6326
12,292.962
8,162.8216
9,183.0476
15,353.2914
6,111.7434
15,271.6656
11,263.1563
6,128.0807
17,331.5642
13,293.689
11,249.6492
16,307.9402
14,284.6695
16,321.5075
14,311.1081
6,114.0717
5,100.0878
12,279.2396
13,319.7729
19,453.584
11,256.7702
15,288.6716
14,275.3419
15,351.4369
16,368.4984
5,114.7562
9,195.2398
11,237.0901
11,245.632
19,608.1273
10,221.6446
10,207.4983
10,240.9403
11,456.5075
18,377.5723
12,310.245
19,392.9261
19,455.3264
18,406.9075
13,306.5351
12,269.554
17,346.9007
20,470.4437
15,383.4896
18,457.6339
18,379.7945
7,126.0775
13,308.4821
6,124.4118
18,408.9059
12,262.3347
15,307.4635
5,83.41603
20,399.0312
8,161.2469
5,111.0823
19,373.357
8,177.5463
19,406.7194
17,388.3311
10,221.4323
8,153.2487
20,419.1553
11,249.2588
18,335.3327
16,373.8079
8,165.2488
13,314.0118
10,472.5551
6,118.0786
9,209.9283
15,324.4388
14,294.472
15,354.5962
8,183.5762
20,400.6761
13,281.002
8,148.9112
7,137.3169
7,122.4151
5,84.41826
19,397.5666
19,369.2117
16,329.8079
20,428.5334
12,260.6555
5,121.4216
17,371.2786
19,469.0723
19,457.8754
5,113.418
6,119.7333
15,288.3066
11,240.4323
5,109.091
17,319.6614
16,306.6774
19,420.5658
17,343.2321
14,266.3419
14,263.9634
12,271.7403
7,138.7402
7,121.7473
19,386.8443
5,109.7538
13,291.7995
14,314.4402
7,145.3798
18,399.9106
17,331.864
8,157.6164
15,302.6735
10,210.0738
8,165.9109
9,183.2718
18,412.8069
18,357.6508
17,347.069
19,416.629
20,428.5442
6,139.9443
13,245.9426
16,313.0221
10,251.7725
5,327.5971
13,571.3192
12,232.0946
10,201.0942
16,364.1807
15,328.4344
20,394.308
20,452.247
12,247.45
11,251.5605
18,431.7192
18,421.5145
11,229.729
9,193.9094
8,171.7609
6,132.0668
5,113.4048
13,502.1403
18,443.9902
9,214.5901
6,112.4104
17,356.3997
20,447.5582
19,401.6533
19,404.2031
11,251.4092
19,457.3819
17,334.3851
5,130.7459
7,140.775
15,605.4266
9,249.768
5,116.0845
6,125.0748
10,218.5917
6,99.77409
18,385.3476
10,218.6058
5,101.7496
9,216.6041
20,484.8882
7,133.9254
9,174.5724
15,318.8471
11,219.4361
17,305.268
10,242.414
7,121.079
19,400.4226
6,139.7429
13,300.3139
9,265.3608
13,293.4323
14,367.6751
8,156.5764
11,277.2577
18,584.8253
9,174.4277
6,123.0717
8,156.5753
13,279.7626
10,198.6091
13,289.27
10,222.7801
17,411.1924
19,443.7062
14,270.1219
9,268.2448
9,183.0871
7,141.9561
16,410.4743
11,263.6762
16,367.1381
14,350.2646
5,93.09115
20,470.898
18,331.8095
16,329.8788
20,461.7094
17,318.1227
19,392.4243
15,303.6261
11,236.0693
8,192.7472
8,156.5847
8,150.7324
8,159.5935
16,597.2259
17,414.3564
13,265.6976
12,280.4779
10,243.2159
12,254.9532
16,324.1888
20,417.6938
17,354.4874
12,246.7581
9,173.1202
15,345.3472
16,398.7147
14,283.8251
6,139.403
9,206.6533
13,263.1797
14,292.4573
19,477.8957
9,193.3774
12,262.3241
16,384.6065
15,342.4898
11,231.7667
16,337.2605
10,211.1727
10,235.0661
14,258.7209
7,165.2095
6,128.4127
14,283.2073
7,168.427
14,289.5538
7,153.9108
9,205.3526
18,373.8562
6,128.0784
20,381.3656
6,143.5908
18,653.0336
20,449.9893
6,121.419
11,220.5901
9,209.3597
12,277.1798
9,210.3303
14,313.0713
15,308.3302
19,382.1315
14,308.667
18,393.3082
9,164.0899
10,289.424
8,176.7614
17,362.6199
10,227.438
5,113.0824
12,234.0682
19,439.8243
13,272.7338
7,144.207
13,258.6195
19,434.4777
11,208.4379
17,642.4778
19,403.3375
14,309.4284
7,126.078
14,285.1689
8,139.3602
10,197.2643
9,207.259
12,300.4929
11,238.425
10,206.3279
6,109.4109
6,102.4218
10,220.5943
19,378.748
11,213.2597
16,323.8326
10,205.9166
8,167.5724
11,226.0972
14,305.3694
13,512.4919
7,161.8441
9,186.0901
16,335.4267
19,386.5323
12,254.9337
20,406.5733
20,414.836
17,377.7896
5,79.41986
15,541.2805
13,301.7595
12,253.6948
11,219.6597
12,245.9423
8,169.2326
15,344.5298
11,261.6564
11,226.761
18,411.7931
13,245.075
14,273.89
15,321.9911
9,194.3808
17,331.5643
12,266.8621
8,165.1487
7,145.8485
8,172.9153
18,347.2641
7,193.0995
6,139.4159
9,194.9403
9,223.0812
7,159.0633
10,192.4156
9,162.7267
5,113.0842
9,211.2529
13,273.4308
8,160.5881
10,185.4119
11,261.1259
17,340.3613
11,232.7675
15,326.0123
20,456.6989
14,552.8838
5,99.08858
8,177.0964
18,416.0803
14,287.2238
9,214.2687
6,119.7389
10,221.7509
20,466.8751
6,113.0779
15,318.3097
19,395.6015
9,181.5805
6,119.4053
18,426.9579
14,284.1009
10,209.7495
16,317.323
12,280.9773
8,154.5774
19,426.4579
9,164.5226
5,101.1121
16,347.8339
5,130.0912
15,321.2816
10,207.4684
15,333.7707
18,371.9313
20,471.8174
7,172.0963
5,113.4161
8,169.0868
7,162.5811
13,260.9998
18,364.9688
9,213.4515
7,165.2512
20,436.4774
11,225.2419
20,448.6858
14,283.2241
8,175.0927
16,321.1507
18,418.3008
19,410.7081
17,362.0722
19,386.9928
6,117.0826
8,159.9177
11,281.0183
7,154.2486
8,178.2777
12,462.5848
6,143.4154
12,241.277
7,104.7401
6,110.7863
17,375.0233
18,348.0873
20,489.6871
19,445.2833
11,259.449
7,140.7432
5,99.74394
20,403.3944
5,87.08942
6,135.7426
19,423.6097
5,80.75275
10,246.3255
14,316.5068
20,411.3511
10,215.2553
15,335.0836
11,282.08
17,406.3655
18,407.3156
12,257.0552
13,325.371
14,283.0904
20,449.1111
15,358.4008
14,281.5718
20,401.0532
12,292.437
12,286.7128
9,197.6221
7,138.743
5,101.0912
14,352.3648
17,397.6978
5,96.09213
15,322.6954
6,115.4137
13,247.3983
5,105.4174
13,261.425
20,447.819
9,198.135
17,352.1608
6,118.0718
15,343.464
15,339.2218
11,233.8994
13,325.4212
19,377.9579
20,407.9747
10,194.2726
10,215.7901
16,371.1557
10,171.4207
10,184.5492
8,190.9041
10,264.3275
18,388.2788
8,173.5368
17,355.7806
15,348.9142
19,388.174
12,278.158
18,341.495
6,94.41628
13,302.389
13,286.7185
5,115.7538
5,84.41302
7,159.7393
11,256.6195
5,115.7532
13,264.4368
5,93.74967
12,254.6331
11,215.3975
12,262.9887
7,171.9114
11,244.0988
15,330.1789
19,379.1426
6,98.41267
5,103.7595
12,279.5357
15,295.4606
13,330.2305
13,296.9723
9,188.2195
16,447.0647
17,407.9406
5,98.41814
9,189.755
20,406.1451
12,260.1534
11,222.1693
10,242.1502
15,305.4474
15,336.2108
16,314.9583
5,93.08289
19,410.3792
17,421.5165
14,321.5758
5,110.4201
11,238.5968
13,295.7919
12,258.9709
6,118.4183
14,278.6888
14,342.377
16,373.3618
7,149.7701
14,327.7722
15,316.2036
12,265.0061
12,250.277
5,113.4155
9,194.6072
12,262.6683
20,406.9753
12,288.1092
9,206.0792
15,317.1796
20,373.6656
16,371.0526
20,424.3821
8,188.7664
13,734.5048
18,420.6361
14,341.5266
11,253.4258
15,335.939
5,102.7464
13,267.5158
15,367.3318
9,223.145
6,104.4137
10,205.5937
10,211.5991
10,209.4089
17,350.1154
19,400.1106
14,275.3271
13,348.8982
14,345.4562
15,309.8819
9,221.922
8,241.9247
18,400.106
11,269.7134
7,119.4129
20,415.5243
5,121.0853
14,284.006
19,451.9636
6,119.7512
5,130.0842
20,489.0024
11,240.5721
7,135.7439
14,281.3976
10,451.0211
11,258.458
8,149.2472
5,94.40984
10,210.0137
7,163.5777
11,220.5219
11,206.3586
18,343.7044
5,132.7509
19,385.5395
10,236.0934
11,216.3861
14,369.7632
6,136.7403
8,155.8641
15,339.4976
8,163.5776
5,125.0743
14,316.0544
7,169.2503
17,374.1644
13,329.4512
6,149.3969
17,336.8568
9,202.3715
14,280.4118
12,301.1006
17,356.8254
12,270.6978
6,112.7431
17,351.3241
16,433.0454
6,172.2448
14,291.6193
12,227.0992
11,488.1567
7,145.0732
9,186.2478
10,216.4237
7,142.8792
12,260.4939
9,216.2625
20,416.6725
18,354.4941
7,176.7549
11,198.2591
14,303.666
8,185.7521
19,410.7888
6,113.4204
6,120.0812
11,225.0937
17,636.625
5,102.758
6,119.4077
7,136.4061
6,133.7436
14,316.7834
11,216.1003
5,108.4167
16,291.5603
16,375.7911
17,358.6204
14,324.1549
18,403.5963
7,164.9166
17,318.5309
16,561.6748
10,228.3402
18,387.8517
13,299.4349
20,405.411
6,111.7427
14,355.6608
12,247.4839
8,185.4216
13,274.9707
14,269.5823
5,120.756
8,145.052
16,319.7071
14,299.2882
5,96.08834
18,467.7201
9,222.2418
8,130.4056
12,252.5961
6,129.7363
13,261.7105
8,202.4197
18,434.5364
7,142.0185
6,111.4161
10,196.3376
9,213.2313
15,291.5976
6,101.0874
7,181.9065
5,99.41129
16,360.1526
8,193.7751
18,351.1931
9,169.4773
12,256.9323
17,377.5349
17,377.545
5,93.75468
11,212.1861
16,405.2084
12,295.9961
17,331.9401
6,135.404
10,234.7001
18,351.0264
10,217.606
12,258.0236
13,254.1733
18,381.0222
13,257.8063
20,425.9836
13,300.6772
15,308.2127
17,329.2376
18,386.5008
12,246.7593
7,144.9236
13,305.472
6,108.7373
11,226.0192
19,415.5001
16,321.5146
14,342.0517
9,201.4836
14,302.0977
5,86.08468
7,131.0675
9,200.7441
12,226.6465
7,201.5827
16,409.7468
5,95.4175
13,309.9464
20,410.2533
19,389.294
12,298.6748
15,323.9254
12,280.5886
16,384.6902
18,463.3198
20,394.7949
5,98.75919
13,272.2195
15,315.9546
13,261.4925
5,134.0806
14,328.7076
7,198.0785
18,370.3507
11,236.2851
9,453.4034
20,409.7263
17,334.8424
11,224.1006
13,275.4836
19,365.668
8,163.5822
5,97.08152
7,175.7741
5,91.7477
6,97.07743
8,184.3278
15,353.1248
14,298.9105
20,389.8937
10,230.1002
19,424.7981
13,280.0733
5,129.7486
8,193.4139
6,109.0738
7,137.7388
14,282.648
6,146.0751
18,395.8403
7,182.0938
9,195.9282
8,389.2687
14,345.9085
14,287.2075
11,227.3612
6,154.5443
14,321.6682
6,97.75694
15,319.7086
13,265.2718
19,473.0478
10,205.441
15,299.6762
18,389.7023
13,504.6222
9,241.5833
10,220.0905
14,269.6883
13,275.2581
6,132.7356
15,289.3371
9,208.7353
9,211.2744
11,225.0979
6,135.7432
7,134.1831
16,362.1006
10,205.5933
7,177.2352
6,102.7475
6,108.4131
16,339.1265
10,218.2462
9,201.4108
11,232.0961
8,381.3699
17,413.7203
9,199.1267
14,284.2457
11,251.6192
17,347.1803
18,356.2082
12,281.6414
18,460.2755
12,248.4531
13,331.1009
15,302.8824
16,384.2821
10,240.7515
15,306.8278
5,121.7574
19,685.4648
19,429.0024
16,321.4247
12,253.4327
5,92.09715
5,90.08569
13,261.2081
18,627.5163
15,361.856
8,174.3544
19,377.8063
20,427.5641
17,381.054
15,379.7321
15,347.3182
9,192.6806
16,322.7812
15,288.2357
13,261.2996
5,93.75007
8,153.0779
5,92.42511
19,439.1129
10,253.7865
7,143.4193
13,272.272
6,109.752
13,315.6123
13,252.9479
18,345.3361
16,387.7886
14,303.1497
