12,245.9143
14,268.8375
13,275.8567
10,170.0075
14,270.326
10,213.3509
13,254.2283
14,264.3126
14,287.1066
14,267.6974
10,220.5022
10,214.3939
13,275.8143
12,250.5307
13,257.6548
10,172.3105
14,310.7747
12,269.9623
14,253.7699
11,234.8673
13,242.674
11,233.2959
10,246.8806
12,245.4151
10,217.2487
14,275.5055
11,212.6185
14,269.1773
10,185.0565
10,190.3859
13,260.9461
11,201.5097
13,277.0148
14,280.1182
12,225.9307
14,251.512
11,235.9378
12,221.4747
10,246.4121
10,228.1231
14,281.5235
10,238.5782
13,285.9276
13,296.7717
12,262.3419
11,238.3998
11,230.7469
13,262.794
12,225.5502
13,238.9777
11,187.5242
14,264.7042
12,262.7022
11,201.6727
13,282.1459
10,246.0958
11,238.934
14,266.998
11,194.4067
13,264.6668
11,195.6856
11,223.7596
13,241.3426
14,272.7056
10,176.0484
13,263.6758
13,246.246
13,219.2329
14,273.6258
12,216.4036
10,227.219
11,273.8567
13,259.5222
13,257.5436
14,291.3412
11,230.9748
13,280.3731
10,201.7755
13,265.1397
14,288.0244
13,273.4156
11,221.968
14,271.5587
12,280.842
13,267.5688
11,191.2571
14,304.9736
14,292.7621
11,221.9129
10,201.4792
10,210.074
10,173.8139
14,266.6469
12,247.5343
13,268.5768
10,186.2003
12,244.9907
10,233.1931
11,200.4926
