17.0,382.7307,385.6192,357.7037
11.0,237.5875,238.835,239.4107
14.0,309.5953,344.4974,287.4963
19.0,404.8796,417.9179,444.837
9.0,250.4286,220.4253,207.2639
8.0,164.2486,174.8951,176.1108
12.0,248.9368,237.8151,255.3727
9.0,177.7501,166.423,170.2877
8.0,153.2552,150.9182,152.4737
15.0,345.2346,301.0811,357.0639
8.0,171.2526,195.4251,164.4469
11.0,221.976,226.7695,273.8691
14.0,336.4736,332.2858,301.5443
6.0,152.7358,150.429,133.6537
11.0,282.2301,252.8836,228.2736
7.0,139.9802,162.5818,150.1499
14.0,300.1858,317.6633,264.5872
13.0,512.3766,506.192,504.9769
9.0,220.0977,216.9092,192.5686
6.0,126.0783,133.0743,121.6464
8.0,228.6075,189.5696,175.8018
5.0,123.4165,124.7579,120.0242
6.0,130.7474,92.74454,81.35239
8.0,149.1791,148.2751,141.357
15.0,306.8293,334.496,312.232
11.0,246.6999,244.451,447.5127
15.0,325.8737,327.2379,312.0354
8.0,168.9983,173.5828,183.74
6.0,123.4175,161.8003,131.3348
11.0,237.2786,270.5396,262.1885
5.0,96.42522,89.74551,129.0149
13.0,257.8396,270.0772,278.1127
13.0,281.2035,257.7853,316.9892
6.0,114.0828,100.4195,104.3609
17.0,338.3429,348.7539,316.7183
8.0,160.9146,182.097,150.1861
16.0,348.9398,375.7065,300.0678
8.0,187.4448,166.7141,226.2809
17.0,365.5239,358.5623,392.6589
10.0,196.9219,240.6329,200.3207
8.0,184.2444,182.0949,176.6493
12.0,220.6072,243.9471,216.1242
19.0,417.0831,392.36,459.5237
9.0,192.2619,186.797,193.4374
8.0,157.9193,179.4234,154.8218
14.0,292.3494,332.3671,300.4456
10.0,190.8029,179.6376,190.0273
6.0,115.759,125.4213,92.69975
5.0,134.0843,132.4193,119.0183
8.0,177.9952,176.5571,178.7489
18.0,350.0436,366.2352,394.8281
14.0,529.9568,503.4777,479.0967
12.0,228.4158,257.8136,239.9949
19.0,684.6151,436.7946,651.2067
8.0,156.2422,151.2718,153.5101
18.0,373.1667,385.7567,353.5263
16.0,336.1718,322.4959,398.3368
18.0,620.9359,668.2545,687.3144
14.0,325.6848,273.6435,290.3919
13.0,310.6177,263.1967,272.2794
19.0,437.0291,401.856,421.7007
20.0,418.5121,471.2077,455.0969
18.0,373.29,405.8398,357.2784
14.0,360.2375,342.0455,383.5547
16.0,343.5574,374.5286,361.6843
6.0,138.0798,130.7464,132.9939
5.0,102.0729,99.0902,89.70148
17.0,414.6064,359.3319,431.6199
17.0,390.1898,311.8601,382.4157
7.0,165.9295,122.7346,115.9807
18.0,382.1051,479.44,372.9669
9.0,194.9537,185.0848,172.3074
16.0,299.6877,364.8014,366.8555
13.0,261.4935,273.5683,240.0668
19.0,438.7385,448.4059,378.5385
8.0,144.2433,179.0844,150.336
19.0,394.938,353.9873,492.2688
17.0,341.2932,351.8057,367.7403
19.0,375.4153,399.6873,412.9924
11.0,270.5701,234.9402,220.6075
12.0,251.6091,303.6555,276.9148
7.0,138.4195,114.0763,138.4068
12.0,259.3824,238.9824,274.0319
17.0,369.2564,354.3577,368.3142
17.0,389.3849,354.238,383.2549
11.0,258.172,245.1065,254.8865
14.0,310.4354,316.3156,285.2364
19.0,410.5987,383.0887,394.2242
16.0,343.6269,385.5415,385.6953
11.0,220.1805,278.792,258.943
9.0,200.1975,179.7642,222.7045
8.0,172.1803,191.9079,176.3569
20.0,424.9011,427.5804,407.7967
20.0,403.7369,419.1171,752.8042
6.0,106.0705,336.3245,79.67284
16.0,340.0948,303.6059,309.1468
8.0,181.9131,177.0886,195.2805
13.0,505.0989,536.5176,518.1404
12.0,265.0016,280.6128,249.2797
15.0,346.7104,366.3925,319.1932
19.0,393.5544,377.5866,472.4786
5.0,95.07596,118.4147,100.0106
19.0,393.1588,404.7905,347.6331
10.0,214.0138,166.7688,184.7422
9.0,214.2078,175.4358,198.2749
17.0,384.026,370.7274,368.8683
9.0,214.9501,173.4232,222.4631
18.0,424.6198,450.742,410.752
7.0,142.7412,163.4034,152.3334
9.0,208.2588,178.7615,209.8559
19.0,396.1121,385.5888,371.5932
9.0,197.6594,177.4286,213.4674
18.0,376.0936,393.4218,445.9081
10.0,209.7606,218.602,199.4484
14.0,282.5804,323.155,298.977
18.0,451.4716,418.5971,389.4493
15.0,550.151,549.7847,532.4766
17.0,340.328,322.8624,354.6608
12.0,272.6826,275.4534,280.2609
9.0,175.4211,204.0724,179.5997
11.0,282.2231,259.2845,259.6825
7.0,157.5893,154.3377,182.8085
17.0,343.0664,380.2977,369.0433
14.0,338.1634,292.1175,273.4239
18.0,423.2709,435.2619,366.6869
8.0,162.5911,172.4339,183.815
11.0,237.8013,262.0439,254.4345
9.0,188.1142,200.6001,170.9635
13.0,251.7561,319.2414,290.8142
5.0,79.08926,82.08569,88.34766
12.0,255.9542,261.9002,251.0544
16.0,342.4409,360.2693,342.4034
18.0,365.4355,403.9738,350.9404
6.0,173.9884,115.7519,145.6672
12.0,249.2985,269.5576,295.3953
6.0,102.4084,98.74011,109.324
15.0,313.3652,359.7718,319.5103
5.0,119.758,106.7462,102.0215
14.0,282.398,261.5262,298.0984
10.0,220.261,228.5921,218.1086
13.0,284.9083,273.6345,287.2625
7.0,122.4053,110.0731,123.6451
14.0,327.3396,325.9195,320.698
15.0,372.7935,292.923,294.1315
8.0,142.3974,181.9954,170.0096
17.0,602.3475,595.3437,636.2134
12.0,290.9136,257.7627,255.7363
8.0,204.7454,184.089,196.9764
12.0,217.0742,250.8547,247.4394
19.0,411.7228,411.5058,422.1228
15.0,372.9571,323.8465,308.0469
8.0,154.4013,154.3149,169.4652
15.0,360.2822,337.5052,348.8495
17.0,373.019,361.0463,355.5554
9.0,222.9226,176.6011,227.6683
13.0,303.5234,298.1768,288.4657
15.0,324.374,285.1138,309.1519
15.0,313.6171,355.5848,344.9687
20.0,382.2994,421.9622,410.398
13.0,260.5169,265.6718,265.2996
10.0,196.9616,186.8301,179.6321
8.0,190.0882,198.0983,176.5456
10.0,228.2624,257.0354,234.7769
8.0,159.5145,183.4223,157.7921
7.0,148.7438,165.0949,172.6889
16.0,386.4372,336.7363,311.3229
12.0,300.1784,244.6326,249.3469
12.0,250.9474,292.962,309.0862
8.0,141.9218,162.8216,169.8916
9.0,162.6468,183.0476,188.2046
15.0,354.5074,353.2914,304.7763
6.0,99.09039,111.7434,127.6683
15.0,337.1067,271.6656,314.3626
11.0,221.4271,263.1563,250.7704
6.0,123.7512,128.0807,127.332
17.0,364.667,331.5642,374.9268
