20,411.8713,412.8887,428.4345
16,314.2608,298.1234,319.9952
18,398.2293,415.2811,401.5135
20,434.1721,381.7048,422.5359
21,409.403,436.4394,462.2045
21,426.7448,463.2316,458.2338
21,425.1207,441.0353,421.1868
20,420.7501,416.8632,437.1382
17,399.7033,335.7253,402.4499
18,361.1967,385.2666,440.3547
21,437.9821,434.1978,466.0476
16,307.3625,342.9378,342.941
17,408.8562,342.6209,347.1371
19,419.8044,374.9738,424.6924
18,413.2683,369.3522,377.6535
19,422.8843,391.5685,394.0866
15,306.4832,325.0747,299.5462
19,377.2993,383.5439,429.057
19,389.0085,378.5495,400.5331
18,369.4941,365.6088,351.1028
21,405.3318,395.7088,447.8265
16,312.0298,324.2294,351.7401
15,289.5942,324.1118,312.3238
19,409.9364,417.9194,444.0074
18,379.8279,354.3375,338.5872
17,327.7909,364.7924,357.9139
15,292.6702,300.4278,342.7982
17,425.688,341.4399,368.8739
15,321.4332,330.2701,316.2973
20,462.4148,411.1794,465.0474
20,403.2702,391.9556,447.1713
17,323.8979,378.2883,354.992
17,349.3367,414.9448,357.1211
16,347.116,356.6122,310.114
18,411.7831,408.2648,407.6396
16,322.2858,318.4173,355.0434
18,360.8308,347.2411,394.5837
17,372.1837,370.9134,341.6849
17,339.7181,356.2911,339.1447
21,426.7827,408.487,403.5309
16,359.5302,380.3748,340.4697
20,408.5857,386.7121,434.4428
21,403.1653,446.7604,411.5401
18,375.8614,424.8017,419.4135
18,414.371,382.6398,375.6473
21,451.4098,411.3566,476.1118
20,429.5627,377.3936,428.3783
15,300.468,298.832,352.911
18,356.8519,376.8791,341.9238
21,417.6528,418.2939,448.8265
16,323.4804,374.3319,392.7156
19,384.7266,376.3265,383.5124
20,456.5522,392.0473,365.8081
21,540.5544,449.9767,422.4818
18,369.9124,342.6109,389.0445
15,351.8424,316.7612,313.379
21,432.2518,411.282,482.5163
20,387.9306,403.3746,436.3333
18,382.3028,356.0037,405.8947
16,329.7831,345.5164,309.3
19,380.5866,434.4875,389.4783
18,382.821,395.8979,378.9363
17,351.22,318.6622,343.0154
18,405.3304,407.0184,363.5284
18,411.1553,359.1358,368.7479
21,411.1715,406.7438,457.0952
17,363.1075,372.4286,385.0342
21,424.6819,416.0087,452.131
17,318.4579,328.0723,366.6396
21,409.4496,411.8432,416.8642
17,396.9207,374.8394,349.4357
18,403.4233,355.4398,370.9851
