6,794.5853619566133,794.5853619566133,794.5853619566133
11,1472.4123302537912,1472.4123302537912,1472.4123302537912
7,919.3879556160489,919.3879556160489,919.3879556160489
20,2701.777773188711,2701.777773188711,2701.777773188711
13,1706.6616175726622,1706.6616175726622,1706.6616175726622
9,1226.94294293492,1226.94294293492,1226.94294293492
8,1097.3365492754845,1097.3365492754845,1097.3365492754845
10,1360.9321365943556,1360.9321365943556,1360.9321365943556
5,637.5015882971778,637.5015882971778,637.5015882971778
18,2418.67488586984,2418.67488586984,2418.67488586984
13,1737.410817572662,1737.410817572662,1737.410817572662
12,1606.9389239132265,1606.9389239132265,1606.9389239132265
13,1731.807917572662,1731.807917572662,1731.807917572662
5,656.8222682971777,656.8222682971777,656.8222682971777
19,2585.0491795292755,2585.0491795292755,2585.0491795292755
21,2875.5620668481465,2875.5620668481465,2875.5620668481465
19,2552.7908795292756,2552.7908795292756,2552.7908795292756
8,1082.6722492754843,1082.6722492754843,1082.6722492754843
18,2432.16878586984,2432.16878586984,2432.16878586984
11,1462.5593302537911,1462.5593302537911,1462.5593302537911
9,1244.99294293492,1244.99294293492,1244.99294293492
11,1442.7339302537912,1442.7339302537912,1442.7339302537912
8,1060.2989492754843,1060.2989492754843,1060.2989492754843
14,1850.0172112320977,1850.0172112320977,1850.0172112320977
21,2775.2403668481466,2775.2403668481466,2775.2403668481466
5,678.8137682971778,678.8137682971778,678.8137682971778
18,2483.64838586984,2483.64838586984,2483.64838586984
6,792.1113619566132,792.1113619566132,792.1113619566132
7,925.0513556160488,925.0513556160488,925.0513556160488
15,2032.5192048915333,2032.5192048915333,2032.5192048915333
11,1504.5373302537912,1504.5373302537912,1504.5373302537912
6,808.7670619566132,808.7670619566132,808.7670619566132
14,1884.1033112320977,1884.1033112320977,1884.1033112320977
18,2379.93438586984,2379.93438586984,2379.93438586984
5,666.1553682971778,666.1553682971778,666.1553682971778
11,1449.3833302537912,1449.3833302537912,1449.3833302537912
13,1723.5604175726621,1723.5604175726621,1723.5604175726621
6,792.1020619566133,792.1020619566133,792.1020619566133
8,1072.0086492754845,1072.0086492754845,1072.0086492754845
18,2414.86608586984,2414.86608586984,2414.86608586984
12,1599.3636239132265,1599.3636239132265,1599.3636239132265
18,2414.50618586984,2414.50618586984,2414.50618586984
10,1348.0112365943555,1348.0112365943555,1348.0112365943555
11,1482.958230253791,1482.958230253791,1482.958230253791
10,1321.7647365943556,1321.7647365943556,1321.7647365943556
12,1579.2410239132264,1579.2410239132264,1579.2410239132264
13,1744.5957175726621,1744.5957175726621,1744.5957175726621
6,785.4410619566132,785.4410619566132,785.4410619566132
5,647.8286182971777,647.8286182971777,647.8286182971777
12,1620.4720239132266,1620.4720239132266,1620.4720239132266
11,1476.8364302537911,1476.8364302537911,1476.8364302537911
8,1051.3303492754844,1051.3303492754844,1051.3303492754844
16,2102.7902985509686,2102.7902985509686,2102.7902985509686
11,1471.7677302537911,1471.7677302537911,1471.7677302537911
8,1082.2688492754844,1082.2688492754844,1082.2688492754844
20,2677.685873188711,2677.685873188711,2677.685873188711
19,2558.7963795292753,2558.7963795292753,2558.7963795292753
16,2128.3579985509687,2128.3579985509687,2128.3579985509687
5,700.8023682971777,700.8023682971777,700.8023682971777
14,1866.0798112320977,1866.0798112320977,1866.0798112320977
14,1878.6336112320976,1878.6336112320976,1878.6336112320976
20,2664.677173188711,2664.677173188711,2664.677173188711
9,1193.97664293492,1193.97664293492,1193.97664293492
6,784.1106619566133,784.1106619566133,784.1106619566133
14,1869.2020112320977,1869.2020112320977,1869.2020112320977
20,2712.3957731887112,2712.3957731887112,2712.3957731887112
18,2469.11758586984,2469.11758586984,2469.11758586984
16,2137.030398550969,2137.030398550969,2137.030398550969
9,1217.47354293492,1217.47354293492,1217.47354293492
7,957.2213556160489,957.2213556160489,957.2213556160489
10,1318.8967365943556,1318.8967365943556,1318.8967365943556
11,1495.4691302537913,1495.4691302537913,1495.4691302537913
16,2167.5746985509686,2167.5746985509686,2167.5746985509686
20,2683.912173188711,2683.912173188711,2683.912173188711
16,2180.979498550969,2180.979498550969,2180.979498550969
6,792.4359619566133,792.4359619566133,792.4359619566133
6,822.2752619566132,822.2752619566132,822.2752619566132
12,1604.5403239132265,1604.5403239132265,1604.5403239132265
5,655.8207082971778,655.8207082971778,655.8207082971778
16,2183.179198550969,2183.179198550969,2183.179198550969
21,2871.8089668481466,2871.8089668481466,2871.8089668481466
18,2449.89538586984,2449.89538586984,2449.89538586984
11,1447.584030253791,1447.584030253791,1447.584030253791
19,2530.1536795292755,2530.1536795292755,2530.1536795292755
18,2418.55898586984,2418.55898586984,2418.55898586984
21,2790.758966848147,2790.758966848147,2790.758966848147
11,1492.9957302537912,1492.9957302537912,1492.9957302537912
15,1972.0581048915333,1972.0581048915333,1972.0581048915333
20,2676.3656731887113,2676.3656731887113,2676.3656731887113
11,1458.2378302537911,1458.2378302537911,1458.2378302537911
14,1911.5743112320977,1911.5743112320977,1911.5743112320977
10,1310.6036365943555,1310.6036365943555,1310.6036365943555
17,2304.734192210404,2304.734192210404,2304.734192210404
9,1185.98064293492,1185.98064293492,1185.98064293492
14,1845.8727112320976,1845.8727112320976,1845.8727112320976
15,2034.8482048915332,2034.8482048915332,2034.8482048915332
8,1068.8413492754844,1068.8413492754844,1068.8413492754844
8,1075.3562492754845,1075.3562492754845,1075.3562492754845
19,2602.2527795292754,2602.2527795292754,2602.2527795292754
11,1435.4032302537912,1435.4032302537912,1435.4032302537912
