6,95.95065
5,78.51476
6,103.292
5,100.404
6,134.3302
7,120.9716
5,100.722
5,85.10551
7,155.0757
7,134.7971
5,91.85415
7,108.1563
6,157.1982
7,168.2535
5,114.0398
6,131.4938
5,88.50505
7,152.3127
6,111.5854
6,123.8523
6,134.6474
6,109.3942
6,129.6371
6,140.8697
7,147.512
6,139.9864
6,140.0262
7,140.0718
6,136.8932
5,120.0867
5,98.46945
5,99.96199
5,79.89755
5,109.5178
7,151.1833
6,135.4399
6,141.4885
7,121.3646
5,92.97299
6,144.4748
7,174.7063
6,137.1585
5,89.56448
6,107.2872
6,134.6922
7,159.7008
7,134.4377
5,93.7928
7,145.2171
6,109.1003
7,142.6365
7,165.5669
5,90.20084
6,116.5357
6,152.6285
6,120.5593
5,94.54329
5,76.12303
5,101.4002
6,115.8956
7,140.3697
6,115.1621
7,157.5363
5,161.55
6,110.4507
7,188.6184
6,116.595
5,91.67702
7,120.8964
6,137.8803
7,134.4186
5,104.9006
5,100.0089
6,152.0423
6,106.1496
5,117.7351
5,69.53928
7,134.573
7,178.8176
6,100.8483
6,102.8393
6,139.6177
5,90.13345
7,143.7767
5,122.2737
5,104.3274
7,153.004
5,105.1303
7,145.9433
6,106.2966
7,140.285
5,94.62023
5,94.40595
7,150.9651
5,131.5386
6,100.7305
6,149.6978
5,65.63242
7,153.5886
7,151.6861
12,266.1991
14,317.7177
13,278.6724
10,236.6131
14,308.8161
10,226.3226
13,317.4128
14,330.5799
14,275.371
14,297.6254
10,226.7404
10,204.3779
13,278.4384
12,229.2996
13,240.533
10,167.1952
14,291.1963
12,218.2407
14,293.5247
11,257.3323
13,271.7878
11,229.8774
10,215.2506
12,265.8562
10,238.3452
14,289.4237
11,209.1794
14,283.3469
10,187.2421
10,205.9006
13,259.4055
11,208.8483
13,230.928
14,282.9766
12,190.6617
14,309.6137
11,196.0899
12,218.5275
10,234.9898
10,228.9579
14,346.0466
10,203.2905
13,247.6112
13,260.1761
12,241.284
11,251.2471
11,206.7261
13,263.519
12,213.7009
13,276.6202
11,230.1192
14,277.3531
12,234.7647
11,254.0744
13,246.8574
10,200.1113
11,212.6762
14,268.5644
11,179.9056
13,248.6833
11,188.7036
11,240.8204
13,211.364
14,245.682
10,202.8255
13,244.2014
13,259.6384
13,230.0749
14,288.2738
12,216.0076
10,183.0801
11,207.4418
13,278.1007
13,266.0945
14,303.1487
11,221.1739
13,231.1562
10,190.9997
13,245.8229
14,285.9042
13,233.8279
11,238.5544
14,285.2293
12,256.1504
13,281.9405
11,208.6946
14,355.842
14,271.6535
11,200.6874
10,258.9308
10,193.2837
10,211.3953
14,254.0995
12,316.6287
13,315.0052
10,174.694
12,292.2567
10,201.143
11,190.121
12,250.0109
19,363.218
20,386.9098
16,266.0642
18,376.073
20,387.959
21,396.4963
21,454.8113
21,387.151
20,353.8141
17,355.7922
18,354.586
21,367.0832
16,326.3396
17,320.6937
19,432.5393
18,346.1493
19,322.6683
15,292.5316
19,341.3411
19,359.6907
18,356.6324
21,435.1324
16,320.4294
15,346.0534
19,396.9622
18,328.9291
17,340.6399
15,272.84
17,337.4855
15,301.7013
20,368.0606
20,354.2493
17,329.1019
17,378.8618
16,360.2964
18,311.8055
16,349.0728
18,360.3732
17,298.9471
17,326.2474
21,423.2866
16,350.372
20,448.7414
21,391.6456
18,368.6118
18,423.2137
21,379.6318
20,431.5272
15,293.5447
18,395.4383
21,422.5644
16,329.1116
19,420.0998
20,454.6208
21,501.4954
18,396.8003
15,267.2068
21,442.3689
20,413.484
18,351.9801
16,289.9421
19,374.0304
18,375.5555
17,392.6462
18,324.4332
18,374.946
21,405.2807
17,366.2157
21,494.1903
17,386.937
21,440.3728
17,325.4191
18,409.3711
20,401.3274
18,411.4921
20,415.8165
18,426.8314
18,383.0459
19,445.2708
19,415.1892
15,270.4447
17,350.3209
17,407.5758
20,416.726
16,368.4644
20,426.6129
17,367.0651
21,427.0345
15,297.6825
20,506.1003
21,446.226
15,334.0475
17,471.8
20,376.3163
15,292.1993
15,366.0715
17,358.7749
18,383.7575
19,345.4192
16,309.2241
6,102.8438
5,118.7047
6,109.57
5,113.1235
6,112.8616
7,116.5442
5,109.7288
5,78.59007
7,147.4362
7,129.9729
5,111.304
7,135.8795
6,141.6637
7,164.79
5,92.78152
6,149.6821
5,93.29682
7,173.5847
6,129.4489
6,154.3566
6,112.9058
6,123.2771
6,138.3753
6,121.5383
7,152.0977
6,125.7666
6,158.6238
7,147.1119
6,139.4212
5,113.8325
5,155.0331
5,117.0178
5,90.52878
5,121.4465
7,164.4373
6,135.1927
6,127.4383
7,122.6648
5,108.404
6,144.2352
7,153.4411
6,130.023
5,148.2164
6,122.3991
6,118.9858
7,165.6368
7,158.9373
5,93.03861
7,141.4495
6,147.6141
7,154.3749
7,161.629
5,117.1501
6,155.3317
6,176.0566
6,108.7316
5,86.65748
5,82.21626
5,87.87896
6,119.3454
7,150.1566
6,142.6992
7,173.2105
5,170.2207
6,102.4164
7,226.3672
6,109.4089
5,88.61996
7,120.2789
6,105.3851
7,133.7353
5,96.23076
5,104.7855
6,140.8143
6,144.9743
5,138.0412
5,64.1704
7,182.5715
7,110.123
6,120.5494
6,102.2435
6,114.3772
5,87.64508
7,126.9885
5,137.4862
5,98.56962
7,110.7411
5,99.08002
7,159.0223
6,125.087
7,111.9823
5,108.5792
5,108.662
7,182.9464
5,122.4143
6,136.2297
6,98.13496
5,87.24795
7,162.9251
7,197.2077
12,285.3196
14,283.4071
13,326.6005
10,205.1374
14,329.7274
10,197.3835
13,292.86
14,290.0895
14,301.8989
14,278.4418
10,249.1218
10,233.5509
13,308.7844
12,227.7914
13,255.7034
10,217.8094
14,303.8524
12,299.8138
14,281.4969
11,262.6637
13,322.7134
11,263.4344
10,255.8097
12,263.241
10,193.6705
14,312.2446
11,272.759
14,265.4916
10,196.4697
10,207.1701
13,307.3981
11,216.6836
13,284.7451
14,355.5948
12,224.7842
14,314.3699
11,220.9223
12,250.0674
10,255.4708
10,196.174
14,321.9454
10,212.1674
13,326.7672
13,269.7147
12,270.6485
11,264.4042
11,203.1532
13,263.5638
12,250.2646
13,275.7105
11,239.9971
14,278.9942
12,242.4613
11,271.971
13,296.2297
10,298.0303
11,283.1799
14,305.5504
11,180.0482
13,246.8108
11,217.8763
11,266.3892
13,231.7328
14,256.1206
10,182.8059
13,264.3892
13,264.2475
13,277.8642
14,329.9615
12,256.5672
10,228.8758
11,268.5985
13,313.7535
13,240.9644
14,253.8501
11,206.6432
13,261.3342
10,188.6087
13,268.9481
14,240.9202
13,294.0554
11,220.712
14,303.6935
12,198.9875
13,224.5874
11,180.4402
14,335.902
14,358.3358
11,221.5464
10,223.8004
10,220.3553
10,164.237
14,294.3112
12,243.4276
13,266.992
10,276.0676
12,234.892
10,297.0473
11,225.8749
12,252.6164
19,431.7671
20,398.5008
16,343.9959
18,373.9405
20,491.7832
21,367.0266
21,415.8696
21,472.2771
20,399.4629
17,321.2464
18,336.8206
21,430.9254
16,316.1118
17,409.1202
19,409.8762
18,388.2926
19,344.4026
15,284.0929
19,366.967
19,444.1433
18,391.0048
21,360.9489
16,294.5886
15,272.8069
19,356.5074
