19,368.7082,368.186,369.2378
20,390.8687,391.549,395.7227
16,288.0163,290.2705,289.8561
18,336.058,337.0359,335.883
20,389.2845,395.7469,386.8551
21,408.034,408.5393,407.2008
21,389.8345,392.589,390.0562
21,385.6754,387.937,384.6643
20,388.1813,392.9156,389.1733
17,335.2688,338.8406,337.1402
18,340.2503,343.5721,340.3834
21,390.2656,392.4409,389.1807
16,306.3199,308.4948,307.8815
17,337.4535,335.1455,335.973
19,361.18,375.1432,359.8457
18,329.8603,330.7337,327.1834
19,337.7972,340.6808,334.5247
15,282.494,285.3595,281.9113
19,346.1779,346.1921,343.4768
19,377.0492,375.0844,371.3742
18,334.8478,337.5359,334.4908
21,397.0331,406.9865,399.8509
16,299.2603,304.7873,295.9573
15,285.2417,288.0704,288.4481
19,376.2078,376.4803,373.382
18,342.2713,341.2575,337.9559
17,322.997,322.3775,323.8408
15,291.0975,301.3232,299.9703
17,330.7902,333.4861,332.2769
15,299.472,298.8796,298.5257
20,376.7965,378.8082,375.1773
20,404.0447,397.0561,388.3545
17,328.8058,325.797,323.2024
17,321.0009,317.2871,317.2416
16,285.3931,293.0496,283.1766
18,357.5132,356.0869,354.2416
16,305.6866,308.8424,310.7021
18,325.4771,325.9537,330.5201
17,338.3219,339.331,336.8403
17,325.347,323.4601,322.0214
21,394.1416,397.3314,395.1727
16,307.1168,309.3099,310.0756
20,375.407,370.3956,367.8265
21,387.6234,390.3911,388.8867
18,331.1496,330.799,325.5974
18,362.0847,364.6153,361.3958
21,378.1525,383.0503,376.6088
20,374.2742,376.3014,370.1464
15,294.134,294.345,293.6504
18,340.3053,342.2213,336.3709
21,416.7777,419.1638,414.8355
16,313.7159,316.3867,312.3074
19,345.2422,350.2523,343.9732
20,392.2326,390.5692,387.0198
21,387.4392,391.4834,381.7649
18,339.8058,340.8814,336.6555
15,299.3435,300.2959,295.0182
21,403.7693,409.7073,403.7572
20,377.4779,382.9744,379.6179
18,338.932,344.7732,336.807
16,300.3754,304.5587,309.6459
19,349.4777,356.1272,350.0482
18,348.7796,349.9243,348.528
17,317.7796,322.3601,318.424
18,335.4915,342.9608,340.7087
18,337.2429,339.8398,336.3388
21,400.8026,405.254,398.6851
17,331.3899,337.4625,330.0869
21,383.8945,389.6184,381.6795
17,322.1592,320.8817,314.6036
21,385.9553,390.8573,387.8619
17,326.1047,324.7036,322.8289
18,368.9038,372.2367,369.7678
20,359.7878,364.885,359.1744
18,348.0845,352.7114,347.9354
20,382.6512,390.7929,382.7405
18,334.6945,341.8152,331.5629
18,363.2835,367.305,362.5971
19,391.1723,397.326,394.1088
19,387.812,389.5204,385.919
15,289.4657,294.0032,289.6269
17,319.9752,323.3613,319.4089
17,319.8383,323.8395,320.0734
20,380.9941,384.8209,383.0742
16,324.3793,309.0445,306.3323
20,383.5866,384.1125,376.3815
17,314.8404,316.7271,311.1673
21,399.2798,404.0615,394.1346
15,278.5359,277.8759,281.6801
20,396.1346,397.0435,395.6043
21,378.8015,383.592,374.0645
15,275.6893,278.2224,276.1067
17,347.538,352.0644,343.9974
20,380.7817,387.4861,378.9451
15,286.6919,291.8374,285.6472
15,300.4196,298.5917,295.9362
17,331.6695,337.4015,333.541
18,336.1107,337.3278,331.3999
18,336.1107,337.3278,331.3999
19,347.5219,356.0568,347.5355
