12,283.9811
14,290.9939
13,275.0603
10,199.821
14,311.4624
10,217.658
13,281.4446
14,342.0037
14,334.86
14,260.9265
10,202.4377
10,246.1103
13,257.2023
12,255.0537
13,274.5555
10,167.0499
14,300.4797
12,277.4465
14,266.5303
11,241.959
13,272.9906
11,228.3342
10,182.3025
12,273.4186
10,196.8315
14,279.6497
11,253.3425
14,271.0377
10,207.6252
10,212.3718
13,282.0644
11,231.9977
13,249.4796
14,312.9156
12,225.9634
14,301.9591
11,218.318
12,225.2518
10,219.6921
10,199.2549
14,246.4934
10,232.0665
13,302.5688
13,257.7864
12,248.0062
11,232.6399
11,196.5051
13,259.3665
12,248.6675
13,291.5191
11,217.1284
14,328.6204
12,238.9413
11,207.1521
13,249.8959
10,228.4985
11,216.0322
14,342.2751
11,216.4515
13,248.2069
11,216.7504
11,239.4983
13,248.8615
14,303.5421
10,188.6068
13,250.5878
13,237.7124
13,240.8325
14,274.4466
12,258.5182
10,187.4682
11,260.5072
13,245.2042
13,248.1418
14,275.8456
11,249.3402
13,254.8448
10,210.9873
13,239.9549
14,285.895
13,246.231
11,257.8002
14,267.2079
12,275.291
13,253.0843
11,190.0375
14,283.8221
14,282.2812
11,215.495
10,219.1647
10,223.9807
10,180.6393
14,286.0457
12,253.5489
13,264.4745
10,211.8867
12,308.0267
10,208.1557
11,207.3434
