"fries",0,"1"
"mayonnaise",36.1132,"Good"
"breakfast cereal",56.11206,"Good"
"pain relief oil",87.43771,"Good"
"liquid detergent",108.4336,"Good"
"potato chips",0,"2"
"chocolate cake bar",19.76521,"Good"
"yogurt juice",35.42864,"Good"
"paper plates",66.42136,"Good"
"deodorant",85.41278,"Good"
"toilet papers",0,"3"
"whitening lotion",20.77112,"Good"
"mayonnaise",51.76348,"Good"
"soy sauce",67.75494,"Good"
"breakfast cereal",85.4142,"Good"
"hazelnut with cocoa spread",109.4085,"Good"
"cloves",129.4014,"Good"
"vanilla cake bar",0,"4"
"soy sauce",20.10054,"Good"
"breakfast cereal",42.42639,"Good"
"mayonnaise",64.09303,"Good"
"shampoo",86.75124,"Good"
"pain relief oil",119.411,"Good"
"toilet papers",136.6392,"Good"
"white cheese",0,"5"
"sword pepper",18.43117,"Good"
"mayonnaise",51.75827,"Good"
"whole grain oats",75.75375,"Good"
"mushrooms",96.41775,"Good"
"ramen",117.7475,"Good"
"cheddar spread",0,"6"
"fries",26.77024,"Good"
"bell pepper",53.43158,"Good"
"mushrooms",81.75658,"Good"
"canned ham",101.0885,"Good"
"watermelon",0,"7"
"oyster sauce",40.77543,"Good"
"shampoo",77.43703,"Good"
"dishwashing liquid",92.76407,"Good"
"cocoa powder",130.4281,"Good"
"rice stick",149.599,"Good"
"milk tea",166.1057,"Good"
"shampoo",0,"8"
"bell pepper",21.43929,"Good"
"fries",41.43459,"Good"
"pet shampoo",86.76202,"Good"
"toilet papers",103.7502,"Good"
"garlic pack",0,"9"
"sword pepper",30.11079,"Good"
"grapes",46.1035,"Good"
"mushrooms",68.7674,"Good"
"rice stick",84.09483,"Good"
"nori",99.41996,"Good"
"soy sauce",0,"10"
"yogurt juice",20.77172,"Good"
"grapes",35.76498,"Good"
"chicken cutlet",60.42868,"Good"
"garlic pack",86.75537,"Good"
"baby wipes",136.0786,"Good"
"canned ham",176.9124,"Good"
"whole grain oats",0,"11"
"wheat sesame",18.09713,"Good"
"dishwashing liquid",43.76175,"Good"
"paper plates",61.4216,"Good"
"pet shampoo",77.75108,"Good"
"air freshener",91.07571,"Good"
"rejuvenating serum",111.0707,"Good"
"oyster sauce",0,"12"
"fries",26.77024,"Good"
"blueberries",55.43638,"Good"
"paper plates",94.75932,"Good"
"whole grain oats",125.0872,"Good"
"chicken spread",149.0873,"Good"
"prune juice",171.9266,"Good"
"shampoo",0,"13"
"cotton buds",19.76561,"Good"
"dishwashing liquid",39.10012,"Good"
"cheddar spread",67.42522,"Good"
"wheat sesame",82.75395,"Good"
"black roast coffee",97.74806,"Good"
"black roast coffee",0,"14"
"hazelnut with cocoa spread",18.7628,"Good"
"breakfast cereal",40.09117,"Good"
"chicken spread",60.09183,"Good"
"facial wash",95.42308,"Good"
"nori",121.0791,"Good"
"baby wipes",0,"15"
"air freshener",21.09604,"Good"
"grapes",53.42277,"Good"
"yogurt juice",68.75269,"Good"
"potato chips",93.08197,"Good"
"hazelnut with cocoa spread",121.4109,"Good"
"soy sauce",0,"16"
"soy milk drink strawberry flavor",28.44382,"Good"
"toilet papers",65.43828,"Good"
"onion",109.0961,"Good"
"chicken cutlet",127.091,"Good"
"cloves",152.9106,"Good"
"yogurt juice",0,"17"
"toilet papers",37.77858,"Good"
"soy sauce",74.10338,"Good"
"cheddar spread",98.76678,"Good"
"black roast coffee",115.4266,"Good"
"puto cheese",131.0866,"Good"
"sword pepper",0,"18"
"dishwashing liquid",43.43946,"Good"
