"chocolate cake bar",0,"1"
"oyster sauce",21.41683,"Good"
"cotton buds",37.10632,"Good"
"rice stick",52.49438,"Good"
"nutella",73.49134,"Good"
"misua",94.80074,"Good"
"yogurt juice",110.786,"Good"
"imported drinks",126.7867,"Good"
"liquid detergent",155.4402,"Good"
"facial wash",178.8276,"Good"
"air freshener",200.6553,"Good"
"chicken spread",230.9327,"Good"
"whole grain oats",252.481,"Good"
"wheat sesame",269.3404,"Good"
"muffin",287.0501,"Good"
"onion",310.1094,"Good"
"garlic pack",328.1195,"Good"
"blueberries",351.5431,"Good"
"white cheese",369.2378,"Good"
"choco pie",0,"2"
"chocolate cake bar",21.41623,"Good"
"cocoa powder",37.40207,"Good"
"potato chips",56.85398,"Good"
"cotton buds",80.34957,"Good"
"seaweed",101.3626,"Good"
"nori",120.4871,"Good"
"soy sauce",141.8297,"Good"
"canned ham",158.9888,"Good"
"mushrooms",177.4137,"Good"
"nutella",198.6336,"Good"
"imported drinks",220.806,"Good"
"toilet papers",251.7242,"Good"
"pain relief oil",267.4336,"Good"
"liquid detergent",284.8291,"Good"
"breakfast cereal",306.3147,"Good"
"hazelnut with cocoa spread",326.5422,"Good"
"sword pepper",355.5815,"Good"
"fries",377.382,"Good"
"cayenne pepper",395.7227,"Good"
"milk tea",0,"3"
"cotton buds",17.37799,"Good"
"mushrooms",33.05487,"Good"
"potato chips",55.28568,"Good"
"oyster sauce",76.89343,"Good"
"misua",93.189,"Good"
"imported drinks",109.4861,"Good"
"facial wash",135.7931,"Good"
"pain relief oil",153.9064,"Good"
"air freshener",171.3786,"Good"
"toilet papers",188.8667,"Good"
"soy milk drink strawberry flavor",217.8762,"Good"
"hazelnut with cocoa spread",236.2839,"Good"
"whole grain oats",257.2173,"Good"
"prune juice",272.7378,"Good"
"cheddar spread",289.8561,"Good"
"cotton buds",0,"4"
"chocolate cake bar",19.24548,"Good"
"misua",37.74508,"Good"
"rice stick",50.95032,"Good"
"choco pie",76.33596,"Good"
"mayonnaise",97.3484,"Good"
"nutella",113.676,"Good"
"air freshener",138.7493,"Good"
"toilet papers",155.6131,"Good"
"pet shampoo",172.4765,"Good"
"rejuvenating serum",192.1502,"Good"
"mosquito net",210.2801,"Good"
"liquid detergent",234.9512,"Good"
"muffin",264.3716,"Good"
"vanilla cake bar",279.2635,"Good"
"onion",300.7635,"Good"
"cayenne pepper",318.4732,"Good"
"frozen bangus",335.883,"Good"
"soy sauce",0,"5"
"rice stick",16.10348,"Good"
"mayonnaise",36.77851,"Good"
"potato chips",56.83799,"Good"
"seaweed",76.27492,"Good"
"nutella",92.58705,"Good"
"deodorant",118.9097,"Good"
"dishwashing liquid",141.1032,"Good"
"pet shampoo",158.2784,"Good"
"facial wash",180.1228,"Good"
"pain relief oil",197.8902,"Good"
"whole grain oats",224.4025,"Good"
"cheddar spread",244.6849,"Good"
"soy milk drink strawberry flavor",266.7631,"Good"
"tacchino",293.9156,"Good"
"watermelon",310.9815,"Good"
"white cheese",327.4312,"Good"
"blueberries",345.141,"Good"
"chicken cutlet",366.9415,"Good"
"cloves",386.8551,"Good"
"potato chips",0,"6"
"nutella",19.54057,"Good"
"oyster sauce",37.41664,"Good"
"mayonnaise",55.30629,"Good"
"canned ham",71.30561,"Good"
"soy sauce",87.92999,"Good"
"rice stick",107.3824,"Good"
"whitening lotion",134.9377,"Good"
"liquid detergent",156.7989,"Good"
"baby wipes",179.2684,"Good"
"prune juice",209.5447,"Good"
"vanilla cake bar",228.9063,"Good"
"hazelnut with cocoa spread",245.4579,"Good"
"chicken spread",261.7617,"Good"
"tacchino",285.7651,"Good"
"watermelon",302.8607,"Good"
"onion",323.4012,"Good"
"blueberries",345.5327,"Good"
"cayenne pepper",369.2357,"Good"
"grapes",390.7356,"Good"
"white cheese",407.2008,"Good"
